,sport,school,coach
3189,football,North Side,Damaris Mitchell
3190,football,O'Bannon,Charles Moore
3191,football,Palmer,Billy Fields
3192,football,Pelahatchie,Sam Williams
3193,football,Perry Central,Wesley McLain
3194,football,Pisgah,Michael Granberry
3195,football,Potts Camp,Murry Rhodes
3196,football,Riverside,Quintarus Mccray
3197,football,Scott Central,Devin Cooper
3198,football,South Delta,Derrick Hooker
3199,football,St. Joseph Catholic,John Bond
3200,football,St. Patrick,Trey Bailey
3201,football,Strayhorn,Tim Beard
3202,football,Taylorsville,Mitchell Evans
3203,football,Union,Brad Breland
3204,football,Walnut,John Meeks
3205,football,Wesson,Jeremy Loy
3206,football,Alcorn Central,Matt Meeks
3207,football,Amanda Elzy,Andrew Davis
3208,football,Amory,Allen Glenn
3209,football,Belmont,Jason Coker
3210,football,Booneville,Mike Mattox
3211,football,Byhalia,john danley
3212,football,Coahoma Agricultural,Jeremiah Brassell
3213,football,Columbia,Chip Bilderback
3214,football,Crystal Springs,Tim McNair
3215,football,Hatley,Clint Adair
3216,football,Houston,Ty Hardin
3217,football,Humphreys County,Homer Body
3218,football,Independence,Kris Clanton
3219,football,Jefferson County,James Herrington
3220,football,Kossuth,Brian Kelly
3221,football,McLaurin,Sid Wheatley
3222,football,Nettleton,Ken Topps
3223,football,Port Gibson,Harry Brown
3224,football,Raleigh,Al Lott
3225,football,Ruleville Central,Demarius Mitchell
3226,football,Seminary,Aaron Roberts
3227,football,Southeast Lauderdale,Charles Black
3228,football,St. Andrew's Episcopal,Johnny Nichols
3229,football,Tylertown,Eddie waites
3230,football,Velma Jackson,Quentin Euell
3231,football,Water Valley,Brad Embry
3232,football,West Marion,Brad Duncan
3233,football,Wilkinson County,kenneth brown
3234,football,Winona,Joey Tompkins
3235,football,Choctaw Central,Pepper Posey
3236,football,Clarksdale,Henry Johnson
3237,football,Corinth,Todd Lowery
3238,football,Greene County,Michael King
3239,football,Greenwood,Clinton Gatewood
3240,football,Itawamba Agricultural,clint hoots
3241,football,Kosciusko,Kelly Causey
3242,football,Lanier,Michael Ashford
3243,football,Lawrence County,Jesse Anderson
3244,football,Leake Central,Bryant Thomas
3245,football,McComb,Jeffery Gibson
3246,football,Mendenhall,chuckie allen
3247,football,Mooreville,Jimmy Young
3248,football,Moss Point,W. Eugene Harmon
3249,football,Newton County,Gene Mitchell
3250,football,North Pike,coach smith
3251,football,North Pontotoc,Andy Crotwell
3252,football,Northeast Jones,Keith Braddock
3253,football,Northeast Lauderdale,John Douglass
3254,football,Pass Christian,Chase Carmody
3255,football,Pontotoc,Jeff Carter
3256,football,Poplarville,Dylan Dunaway
3257,football,Purvis,Perry Wheat
3258,football,Raymond,Robert Jacobs II
3259,football,Rosa Fort,Kwame Jackson
3260,football,Shannon,Darryl Carter
3261,football,St. Stanislaus,Nathan Encrapera
3262,football,Stone,John Feaster
3263,football,Sumrall,Richard Thompson
3264,football,Tishomingo County,Richard Russo
3265,football,Vancleave,Derek Bakker
3266,football,West Lauderdale,Brock Clay
3267,football,Brookhaven,Jason Dooley
3268,football,Callaway,Chadwick Germany
3269,football,Canton,Calvin Bolton
3270,football,Center Hill,Alan Peacock
3271,football,Columbus,Joshua Pulphus
3272,football,East Central,Seth Smith
3273,football,Gautier,marcus high
3274,football,Grenada,James Kuhn
3275,football,Hattiesburg,Tony Vance
3276,football,Holmes County Central,Jason Young
3277,football,Lafayette,Michael Fair
3278,football,Lake Cormorant,Nick Nester
3279,football,Long Beach,Philip Pigott
3280,football,Natchez,Roy Rigsby
3281,football,Neshoba Central,Patrick Schoolar
3282,football,New Hope,Wade Tackett
3283,football,Pascagoula,Lewis Sims
3284,football,Pearl River Central,Jacob Owen
3285,football,Provine,Tim Wilson
3286,football,Saltillo,Ryan Summers
3287,football,South Jones,Roger Satcher
3288,football,Vicksburg,Timothy Hughes
3289,football,Wayne County,Shelton Gandy
3290,football,West Jones,Scott Pierson
3291,football,Biloxi,Katlan French
3292,football,Brandon,Brad Peterson
3293,football,Clinton,Judd Boswell
3294,football,DeSoto Central,Shelby Ford
3295,football,D'Iberville,James Killpack
3296,football,George County,James Ray
3297,football,Germantown,Larry Taylor
3298,football,Gulfport,John Archie
3299,football,Hancock,Neil Lollar
3300,football,Horn Lake,Brad Boyette
3301,football,Lewisburg,Matt Gehrke
3302,football,Madison Central,Anthony Hart
3303,football,Northwest Rankin,Toby Collums
3304,football,Ocean Springs,Ryan Ross
3305,football,Olive Branch,Tyler Turner
3306,football,Oxford,Chris Cutcliffe
3307,football,Pearl,John Perry
3308,football,Petal,Marcus Boyles
3309,football,Southaven,john stevenson
3310,football,St. Martin,eddie whitehead
3311,football,Starkville,chris jones
3312,football,Terry,JJ Plummer
3313,football,Tupelo,Trent Hammond
3314,football,Warren Central,Josh Morgan
3315,football,Adrian,Matt Cochran
3316,football,Archie,Michael Toschi
3317,football,Ash Grove,Doug Martin
3318,football,Brentwood,Keith Herring
3319,football,Carrollton,Scott Finley
3320,football,Chaffee,Charlie Vickery
3321,football,Cole Camp,Kevin Shearer
3322,football,Concordia,John Cox
3323,football,Crystal City,Kenny Weik
3324,football,Diamond,Mac Whitehead
3325,football,East Buchanan,Kevin Bryan
3326,football,Gallatin,Patrick Treece
3327,football,Greenfield,Justin Breedlove
3328,football,Hayti,Dominique Robinson
3329,football,Knox County,Bruce Vannoy
3330,football,Lincoln,Kevin LaFavor
3331,football,Louisiana,Greg Purdum
3332,football,Malden,Anthony Dillard
3333,football,Marceline,mark ross
3334,football,Marionville,Paden Grubbs
3335,football,Mark Twain,Karl Asbury
3336,football,Mid-Buchanan,Aaron Fritz
3337,football,Milan,John Dabney
3338,football,Miller,Jerrad Hansen
3339,football,North Platte,Josh Rodriguez
3340,football,Paris,Gary Crusha
3341,football,Penney,Caleb Obert
3342,football,Pierce City,Kody Puckett
3343,football,Polo,Kyle Ross
3344,football,Salisbury,Jamie Vetter
3345,football,Santa Fe,Alex McClafferty
3346,football,Sarcoxie,Russell Ellis
3347,football,Scotland County,Troy Carper
3348,football,Sherwood,Darren Daughenbaugh
3349,football,Skyline,Brandon Shelby
3350,football,Slater,Michael Horton
3351,football,South Shelby,Rob Wilt
3352,football,St. Paul Lutheran,Alex Gerber
3353,football,Sweet Springs/Malta Bend,Kris Conley
3354,football,Thayer,Billy Webber
3355,football,Tipton,Tony Braby
3356,football,Valle Catholic,Judd Naeger
3357,football,Wellington-Napoleon,Quenton Bainbridge
3358,football,West Platte,Paul Thomas
3359,football,Ava,Dan Swofford
3360,football,Bowling Green,Kevin Krietemeyer
3361,football,Brookfield,Nile Thudium
3362,football,Butler,Kirk Hannah
3363,football,Cardinal Ritter College Prep,Brandon Gregory
3364,football,Carnahan,Darren Hale
3365,football,Caruthersville,Jimmy Jackson
3366,football,Centralia,Drew Bartels
3367,football,Clark County,Ethan Allen
3368,football,Duchesne,Charlie Elmendorf
3369,football,East Prairie,Chad Jamerson
3370,football,Fair Grove,Jerry Peterie
3371,football,Father Tolton,Chad Masters
3372,football,Grandview,Alex DeMatteis
3373,football,Herculaneum,David Cook
3374,football,Highland,Dave Degarmo
3375,football,Hogan Prep Charter,Phil Lascuola
3376,football,Houston,Eric Sloan
3377,football,Jefferson,Alex Rouggly
3378,football,Knob Noster,Rich Johnson
3379,football,Lafayette County,Steve Cook
3380,football,Lamar,Scott Bailey
3381,football,Lathrop,Chris Holt
3382,football,Lawson,Todd Dunn
3383,football,Lexington,Eric Marshall
3384,football,Liberty,Darin Acklin
3385,football,Lift for Life Academy,Joe Bevis
3386,football,Living Word Christian,Andy Hare
3387,football,Lone Jack/Kingsville,Jason Fenstermaker
3388,football,Macon,Pete Claas
3389,football,Maryville,Darren Atwell
3390,football,Missouri Military Academy,Mitchell Jenkins
3391,football,Monroe City,David Kirby
3392,football,Montgomery County,John Klekamp
3393,football,Mountain Grove,Brandon Rodgers
3394,football,New Madrid County Central,Tyler Fullhart
3395,football,North Callaway,Kevin O'Neal
3396,football,Palmyra,Kevin Miles
3397,football,Principia,Mike Barthelmes
3398,football,Richmond,Nick Persell
3399,football,Scott City,Jim May
3400,football,"St. Pius X (Kansas City, MO)",Rick Byers
3401,football,"St. Pius X (Festus, MO)",Jerry Woods
3402,football,Strafford,Tim Hester
3403,football,Summit Christian Academy,Todd Berck
3404,football,Trenton,Brandon Boswell
3405,football,University Academy Charter,Ryan Heffley
3406,football,Versailles,Broc Silvers
3407,football,Warsaw,Ryan Boyer
3408,football,Aurora,Craig Weldy
3409,football,Bayless,Ryan Knight
3410,football,Benton,Matthew Tabor
3411,football,Blair Oaks,Brad Drehle
3412,football,Boonville,Greg Hough
3413,football,Buffalo,Ed Phillips
3414,football,Burroughs,John Merritt
3415,football,Cameron,John Kliewer
3416,football,Cassville,deven bates
3417,football,Center,Bryan DeLong
3418,football,"Central (Kansas City, MO)",Allen Supplee
3419,football,"Central (Park Hills, MO)",Kory Schweiss
3420,football,Chillicothe,Philip Willard
3421,football,Dexter,Kevin Goltra
3422,football,Fredericktown,Chuck Ford
3423,football,Hollister,Rich Adkins
3424,football,Kennett,Joel Wyatt
3425,football,Logan-Rogersville,Doug Smith
3426,football,Lutheran,Arlen Harris
3427,football,Mexico,Steve Haag
3428,football,Miller Career Academy,Jamal Cooper
3429,football,Moberly,Cody McDowell
3430,football,Monett,Derrek Uhl
3431,football,Mt. Vernon,James Mathews
3432,football,Northeast,Roger Franks
3433,football,Oak Grove,Pat Richard
3434,football,Odessa,Mark Thomas
3435,football,Orchard Farm,Eric Schroer
3436,football,Osage,Devin Johnson
3437,football,Pembroke Hill,Sam Knopik
3438,football,Pleasant Hill,Greg Smith
3439,football,Priory,Jacob Parent
3440,football,Reeds Spring,Lance Gosch
3441,football,Roosevelt,Deandre Campbell
3442,football,Salem,Brian McNamee
3443,football,Savannah,Kevin Kopecky
3444,football,Seneca,Ryan McFarland
3445,football,Southeast,Julius Foster
3446,football,Southern Boone,Trent Tracy
3447,football,St. Charles West,Chris Edge
3448,football,St. Francis Borgia,Dale Gildehaus
3449,football,St. James,Josh Rodriguez
3450,football,St. Michael the Archangel,Kevin Page
3451,football,Ste. Genevieve,Ken Weik
3452,football,Trinity Catholic,Terrence Curry
3453,football,University City,Jameson Allen
3454,football,Winfield,Keith McGlasson
3455,football,Affton,Dan Oliver
3456,football,Belton,david schamberger
3457,football,Bishop DuBourg/Hancock,Ty Martin
3458,football,Bolivar,craig schuler
3459,football,Carl Junction,Doug Buckmaster
3460,football,Central,Arlen Pixley
3461,football,Clayton,Ray Barnes
3462,football,DeSoto,Bobby Thompson
3463,football,East,Greg Smith
3464,football,Farmington,Erik Kruppe
3465,football,Festus,Russ Schmidt
3466,football,Fort Zumwalt South,Adam Hamiltion
3467,football,Gateway Tech,Jason Dulick
3468,football,Grandview,Jeremie Picard
3469,football,Hannibal,Jason Noland
3470,football,Hazelwood East,Sterling Finney
3471,football,Helias,Tim Rulo
3472,football,Hillcrest,John Beckham
3473,football,Hillsboro,Brian Robbins
3474,football,Kearney,Josh Gray
3475,football,Kirksville,Clint Iadanza
3476,football,Ladue Horton Watkins,Mike Tarpey
3477,football,Lafayette,Eric McDowell
3478,football,Lebanon,Dalton Pierce
3479,football,Liberty,Ryan McMillen
3480,football,Lincoln College Prep,William Lowe
3481,football,Marshall,Adam Huse
3482,football,Marshfield,Nate Thomas
3483,football,McCluer,JC KIME
3484,football,McDonald County,Kellen Hoover
3485,football,MICDS,Matt Buha
3486,football,Neosho,Dustin Baldwin
3487,football,Pacific,Clint Anderson
3488,football,Parkway Central,Mark Goldenberg
3489,football,Parkway North,Bob Bunton
3490,football,Platte County,Bill Utz
3491,football,Raytown South,David Allie
3492,football,Rockwood Summit,Eric Stewart
3493,football,Rolla,Jon Franks
3494,football,Ruskin,William Perkins
3495,football,Sikeston,Kent Gibbs
3496,football,Smithville,Jason Ambroson
3497,football,St. Charles,Joe Liebner
3498,football,St. Dominic,Blake Markway
3499,football,St. Mary's,Corey Bethany
3500,football,Union,Erick Webster
3501,football,Van Horn,Jeff Tolbert
3502,football,Warrenton,Todd Heap
3503,football,Washington,Derick Heflin
3504,football,Webb City,John Roderique
3505,football,West Plains,Matt Perkins
3506,football,Westminster Christian,Butler B’ynote’
3507,football,Willard,Brock Roweton
3508,football,Windsor,Alex DeMatteis
3509,football,Branson,Anthony Hays
3510,football,Carthage,Jon Guidie
3511,football,"Central (St. Joseph, MO)",Regi Trotter
3512,football,"Central (Springfield, MO)",Shem Johnson
3513,football,Chaminade,antoine torrey
3514,football,Chrisman,Matthew Perry
3515,football,Eureka,Jacob Sumner
3516,football,Fort Osage,Brock Bult
3517,football,Fort Zumwalt North,Joe Bacon
3518,football,Fox,Russ La Croix
3519,football,Glendale,Mike Mauk
3520,football,Howell North,Brett Bevill
3521,football,Jackson,Brent Eckley
3522,football,McCluer North,Leon McElrath III
3523,football,Mehlville,Kent Heinemann
3524,football,Nixa,Richard Rehagen
3525,football,North Kansas City,Leon Douglas
3526,football,Ozark,Chad Depee
3527,football,Park Hill South,Mike Sharp
3528,football,Parkview,Ben Dougherty
3529,football,Parkway West,Jeff Duncan
3530,football,Poplar Bluff,Dave Sievers
3531,football,Raytown,Kevin Page
3532,football,Ritenour,Kyle Wagner
3533,football,Smith-Cotton,Ryan Boyer
3534,football,Staley,Phil Lite
3535,football,Truman,Charles Pugh
3536,football,Blue Springs,Kelly Donohoe
3537,football,Blue Springs South,Greg Oder
3538,football,Christian Brothers,Scott Pingel
3539,football,De Smet Jesuit,Robert Steeples
3540,football,Fort Zumwalt West,Neil Nowack
3541,football,Hazelwood West,Carl Reed
3542,football,Hickman,Cedric Alvis
3543,football,Holt,Andrew Hammond
3544,football,Howell,Brent Chjonacki
3545,football,Howell Central,Pete Eberhardt
3546,football,Jefferson City,Terry Walker
3547,football,Joplin,Curtis Jasper
3548,football,Kirkwood,Farrell Shelton
3549,football,Lafayette,Boyd Manne
3550,football,Lee's Summit,Chris Reichert
3551,football,Lee's Summit North,Jamar Mozee
3552,football,Lee's Summit West,Vincent Careswell
3553,football,Liberty,Chad Frigon
3554,football,Liberty North,Greg Jones
3555,football,Lindbergh,nathan norman
3556,football,Marquette,Matt Klein
3557,football,Northwest,Corey Toenjes
3558,football,Park Hill,Josh Hood
3559,football,Raymore-Peculiar,Jeff Rives
3560,football,Rock Bridge,A.J. Ofodile
3561,football,Rockhurst,Tony Severino
3562,football,St. Louis University,Gary Kornfeld
3563,football,Timberland,Ed Gilreath
3564,football,Beaverhead County,Rick Nordahl
3565,football,Billings Central Catholic,Jim Stanton
3566,football,Browning,Lockley Bremner
3567,football,Butte Central Catholic,Don Peoples
3568,football,Columbia Falls,Ty Morgan
3569,football,Corvallis,clayton curley
3570,football,Fergus,Vic Feller
3571,football,Frenchtown,Ryne Nelson
3572,football,Hamilton,Bryce Carver
3573,football,Hardin,Jake Lynch
3574,football,Havre,Ryan Gatch
3575,football,Libby,Neil Fuller
3576,football,Polson,Patrick Danley
3577,football,Ronan,Matt Detwiler
3578,football,Sidney,Roger Merritt
3579,football,Belgrade,Eric Kinnaman
3580,football,Big Sky,Jennifer Courtney
3581,football,Billings Senior,Chris Murdock
3582,football,Billings West,Rob Stanton
3583,football,Bozeman,Levi Wesche
3584,football,Butte,Arie Grey
3585,football,Capital,Kyle Mihelish
3586,football,Glacier,Grady Bennett
3587,football,Great Falls,Mark Samson
3588,football,Helena,Scott Evans
3589,football,Hellgate,Mick Morris
3590,football,Sentinel,Dane Oliver
3591,football,Bigfork,Todd Emslie
3592,football,Broadwater,Travis Rauh
3593,football,Columbus,Blake Hoge
3594,football,Conrad,Keith Munson
3595,football,Cut Bank,Hugo Anderson
3596,football,Florence-Carlton,Pat Duchien
3597,football,Harlem/Turner,Kelly Mills
3598,football,Huntley Project,Guy Croy
3599,football,Jefferson,Clint Layng
3600,football,Lincoln County,Susie Johnson
3601,football,Powell County,Ryder Walsted
3602,football,Shepherd,Brandon Arlian
3603,football,Whitehall/Harrison,dan lacey
3604,football,Big Sandy,Andrew Leichtnam
3605,football,Broadview/Lavina,Ken Bigby
3606,football,Fromberg,Mike Storer
3607,football,Gardiner,Greg Bohun
3608,football,Geraldine/Highwood,Brandon Gondeiro
3609,football,Harlowton/Ryegate,Justin Helvik
3610,football,Heart Butte,Ross Drishinski
3611,football,Hot Springs,Jim Lawson
3612,football,North Star,Steven Simonson
3613,football,North Toole County,Dean Lerum
3614,football,Noxon,b hafe
3615,football,Reed Point/Rapelje,Adam Wagner
3616,football,Savage,brian Murakami
3617,football,Sheridan,Mike Wetherbee
3618,football,Shields Valley,Jon Croston
3619,football,Tri-City co-op [Hobson/Moore/Judith Gap],Jake Stevenson
3620,football,Valier,Eric Watson
3621,football,White Sulphur Springs,Barry Hedrich
3622,football,Absarokee,Warren Boeck
3623,football,Arlee,Mike Rogers
3624,football,Belt,Jeff Graham
3625,football,Carter County,Tenadore Kittelmann
3626,football,Centerville,Brian Davison
3627,football,Charlo,Mike Krahn
3628,football,Chester-Joplin-Inverness,Jim Vinson
3629,football,Chinook,Matt Molyneaux
3630,football,Circle,Taw Eissinger
3631,football,Clark Fork co-op [Superior/Alberton],j s
3632,football,Darby,Jeff Snavely
3633,football,Fairview,Levi Seitz
3634,football,Flint Creek co-op [Drummond/Granite],Mike Cutler
3635,football,Forsyth,cass cole
3636,football,Great Falls Central/Montana School for the Deaf & Blind,Wes Ross
